date,unix,symbol,open,high,low,close,Volume BTC,Volume USD
2018-08-18 00:00:00,1534550400.0,BTC/USD,6580.15,6615.0,6542.73,6593.42,2554847.57,387.53
2018-08-18 01:00:00,1534554000.0,BTC/USD,6593.42,6614.99,6524.52,6531.29,1289050.72,196.64
2018-08-18 02:00:00,1534557600.0,BTC/USD,6531.29,6562.85,6502.45,6502.45,577158.28,88.41
2018-08-18 03:00:00,1534561200.0,BTC/USD,6502.45,6527.98,6473.21,6524.38,892741.14,137.41
2018-08-18 04:00:00,1534564800.0,BTC/USD,6524.38,6538.18,6508.41,6513.24,233521.38,35.79
2018-08-18 05:00:00,1534568400.0,BTC/USD,6513.24,6528.56,6482.71,6503.82,344054.6,52.94
2018-08-18 06:00:00,1534572000.0,BTC/USD,6503.82,6524.19,6465.79,6474.13,478872.91,73.79
2018-08-18 07:00:00,1534575600.0,BTC/USD,6474.13,6493.63,6450.5,6478.43,1694567.05,262.13
2018-08-18 08:00:00,1534579200.0,BTC/USD,6478.43,6501.44,6468.33,6488.08,272043.61,41.95
2018-08-18 09:00:00,1534582800.0,BTC/USD,6488.08,6510.11,6488.08,6490.18,155927.47,23.98
2018-08-18 10:00:00,1534586400.0,BTC/USD,6490.18,6517.74,6490.0,6508.0,193367.12,29.71
2018-08-18 11:00:00,1534590000.0,BTC/USD,6508.0,6530.34,6490.0,6507.85,693043.67,106.43
2018-08-18 12:00:00,1534593600.0,BTC/USD,6507.85,6522.9,6471.21,6480.11,735348.42,113.18
2018-08-18 13:00:00,1534597200.0,BTC/USD,6480.11,6481.78,6317.84,6358.07,4063961.64,636.53
2018-08-18 14:00:00,1534600800.0,BTC/USD,6358.07,6386.61,6337.19,6342.07,764786.18,120.27
2018-08-18 15:00:00,1534604400.0,BTC/USD,6342.07,6367.17,6306.02,6362.23,1096818.54,172.83
2018-08-18 16:00:00,1534608000.0,BTC/USD,6362.23,6366.3,6303.0,6350.59,1745325.15,275.72
2018-08-18 17:00:00,1534611600.0,BTC/USD,6350.59,6350.59,6307.56,6343.05,848142.06,134.05
2018-08-18 18:00:00,1534615200.0,BTC/USD,6343.05,6375.5,6340.68,6370.14,410172.57,64.46
2018-08-18 19:00:00,1534618800.0,BTC/USD,6370.14,6377.39,6345.14,6366.64,501325.03,78.78
2018-08-18 20:00:00,1534622400.0,BTC/USD,6366.64,6375.01,6322.93,6364.24,828801.2,130.49
2018-08-18 21:00:00,1534626000.0,BTC/USD,6364.24,6409.97,6356.08,6392.86,780222.27,122.27
2018-08-18 22:00:00,1534629600.0,BTC/USD,6392.86,6444.07,6386.32,6401.79,1069299.85,166.77
2018-08-18 23:00:00,1534633200.0,BTC/USD,6401.79,6422.34,6380.0,6399.28,286358.85,44.72
2018-08-19 00:00:00,1534636800.0,BTC/USD,6399.28,6399.28,6349.47,6371.49,361245.44,56.71
2018-08-19 01:00:00,1534640400.0,BTC/USD,6371.49,6389.66,6345.25,6352.5,265283.41,41.7
2018-08-19 02:00:00,1534644000.0,BTC/USD,6352.5,6375.84,6348.46,6370.62,292646.26,46.06
2018-08-19 03:00:00,1534647600.0,BTC/USD,6370.62,6370.62,6312.0,6333.51,900638.36,142.29
2018-08-19 04:00:00,1534651200.0,BTC/USD,6333.51,6375.13,6332.93,6368.21,526795.63,83.02
2018-08-19 05:00:00,1534654800.0,BTC/USD,6368.21,6397.21,6358.24,6378.25,863901.49,135.43
2018-08-19 06:00:00,1534658400.0,BTC/USD,6378.25,6397.21,6355.18,6360.0,313415.23,49.17
2018-08-19 07:00:00,1534662000.0,BTC/USD,6360.0,6372.89,6348.5,6353.28,382101.67,60.11
2018-08-19 08:00:00,1534665600.0,BTC/USD,6353.28,6375.48,6350.15,6371.64,848336.55,133.39
2018-08-19 09:00:00,1534669200.0,BTC/USD,6371.64,6389.99,6364.68,6366.48,933649.44,146.4
2018-08-19 10:00:00,1534672800.0,BTC/USD,6366.48,6387.38,6357.81,6380.0,247067.81,38.77
2018-08-19 11:00:00,1534676400.0,BTC/USD,6380.0,6445.31,6376.23,6423.34,1103525.86,171.99
2018-08-19 12:00:00,1534680000.0,BTC/USD,6423.34,6431.85,6401.94,6418.49,244298.91,38.08
2018-08-19 13:00:00,1534683600.0,BTC/USD,6418.49,6455.71,6413.45,6454.69,642672.43,99.81
2018-08-19 14:00:00,1534687200.0,BTC/USD,6454.69,6470.0,6420.56,6428.67,2055408.68,318.63
2018-08-19 15:00:00,1534690800.0,BTC/USD,6428.67,6437.05,6377.43,6409.39,1256513.59,196.22
2018-08-19 16:00:00,1534694400.0,BTC/USD,6409.39,6414.73,6358.6,6381.13,1095060.54,171.83
2018-08-19 17:00:00,1534698000.0,BTC/USD,6381.13,6398.46,6333.63,6357.88,505725.12,79.53
2018-08-19 18:00:00,1534701600.0,BTC/USD,6357.88,6377.98,6339.89,6363.86,571700.95,89.87
2018-08-19 19:00:00,1534705200.0,BTC/USD,6363.86,6385.38,6353.01,6380.99,417477.47,65.54
2018-08-19 20:00:00,1534708800.0,BTC/USD,6380.99,6540.0,6361.24,6539.99,4301225.09,664.74
2018-08-19 21:00:00,1534712400.0,BTC/USD,6539.99,6545.0,6490.01,6500.0,1461179.01,224.08
2018-08-19 22:00:00,1534716000.0,BTC/USD,6500.0,6523.0,6486.08,6522.99,275318.52,42.32
2018-08-19 23:00:00,1534719600.0,BTC/USD,6522.99,6522.99,6477.57,6481.99,279470.9,43.06
2018-08-20 00:00:00,1534723200.0,BTC/USD,6481.99,6516.34,6481.63,6510.99,556099.86,85.57
2018-08-20 01:00:00,1534726800.0,BTC/USD,6510.99,6516.9,6492.75,6513.37,268941.62,41.38
2018-08-20 02:00:00,1534730400.0,BTC/USD,6513.37,6522.99,6491.38,6500.99,563936.48,86.68
2018-08-20 03:00:00,1534734000.0,BTC/USD,6500.99,6504.99,6483.08,6484.76,406620.62,62.64
2018-08-20 04:00:00,1534737600.0,BTC/USD,6484.76,6493.77,6452.55,6462.99,931424.44,143.83
2018-08-20 05:00:00,1534741200.0,BTC/USD,6462.99,6475.53,6454.99,6469.54,564764.54,87.39
2018-08-20 06:00:00,1534744800.0,BTC/USD,6469.54,6487.81,6430.0,6439.99,1094904.64,169.39
2018-08-20 07:00:00,1534748400.0,BTC/USD,6439.99,6465.0,6432.4,6461.15,348322.01,53.99
2018-08-20 08:00:00,1534752000.0,BTC/USD,6461.15,6469.7,6433.8,6442.66,969730.3,150.4
2018-08-20 09:00:00,1534755600.0,BTC/USD,6442.66,6443.63,6381.25,6412.99,1973875.61,308.07
2018-08-20 10:00:00,1534759200.0,BTC/USD,6412.99,6419.97,6389.98,6412.99,1384182.26,216.03
2018-08-20 11:00:00,1534762800.0,BTC/USD,6412.99,6460.71,6412.99,6450.98,820751.56,127.46
2018-08-20 12:00:00,1534766400.0,BTC/USD,6450.98,6477.57,6432.53,6449.89,944418.67,146.28
2018-08-20 13:00:00,1534770000.0,BTC/USD,6449.89,6456.37,6395.84,6438.28,1304909.13,203.2
2018-08-20 14:00:00,1534773600.0,BTC/USD,6438.28,6462.6,6423.07,6447.99,896682.44,139.12
2018-08-20 15:00:00,1534777200.0,BTC/USD,6447.99,6472.0,6424.36,6427.41,1209086.91,187.66
2018-08-20 16:00:00,1534780800.0,BTC/USD,6427.41,6505.07,6415.51,6478.55,2831895.31,438.07
2018-08-20 17:00:00,1534784400.0,BTC/USD,6478.55,6485.12,6434.92,6470.0,2658255.66,411.58
2018-08-20 18:00:00,1534788000.0,BTC/USD,6470.0,6480.0,6453.13,6470.0,1820350.15,281.5
2018-08-20 19:00:00,1534791600.0,BTC/USD,6470.0,6480.0,6441.94,6446.67,1750541.04,271.06
2018-08-20 20:00:00,1534795200.0,BTC/USD,6446.67,6472.28,6429.34,6455.82,2388900.52,370.16
2018-08-20 21:00:00,1534798800.0,BTC/USD,6455.82,6456.83,6413.2,6414.22,990537.61,153.91
2018-08-20 22:00:00,1534802400.0,BTC/USD,6414.22,6420.0,6251.47,6308.16,9217166.33,1459.11
2018-08-20 23:00:00,1534806000.0,BTC/USD,6308.16,6308.16,6223.9,6260.82,4138442.83,660.34
2018-08-21 00:00:00,1534809600.0,BTC/USD,6260.82,6315.38,6246.05,6309.0,3625319.87,576.23
2018-08-21 01:00:00,1534813200.0,BTC/USD,6309.0,6341.88,6295.1,6305.99,951550.05,150.63
2018-08-21 02:00:00,1534816800.0,BTC/USD,6305.99,6316.99,6290.55,6307.94,415834.59,65.98
2018-08-21 03:00:00,1534820400.0,BTC/USD,6307.94,6313.69,6290.37,6307.99,425546.23,67.52
2018-08-21 04:00:00,1534824000.0,BTC/USD,6307.99,6307.99,6283.3,6293.63,308510.0,48.98
2018-08-21 05:00:00,1534827600.0,BTC/USD,6293.63,6323.29,6292.87,6313.74,1691336.26,268.08
2018-08-21 06:00:00,1534831200.0,BTC/USD,6313.74,6397.99,6312.93,6384.99,2389097.35,375.38
2018-08-21 07:00:00,1534834800.0,BTC/USD,6384.99,6429.22,6380.0,6398.61,1359552.73,212.27
2018-08-21 08:00:00,1534838400.0,BTC/USD,6398.61,6478.45,6395.68,6473.74,3073767.95,476.28
2018-08-21 09:00:00,1534842000.0,BTC/USD,6473.74,6477.75,6426.94,6431.52,1224873.32,190.0
2018-08-21 10:00:00,1534845600.0,BTC/USD,6431.52,6455.88,6409.7,6451.79,828114.04,128.69
2018-08-21 11:00:00,1534849200.0,BTC/USD,6451.79,6452.99,6428.16,6438.08,734306.47,114.04
2018-08-21 12:00:00,1534852800.0,BTC/USD,6438.08,6449.99,6418.88,6436.6,692625.54,107.66
2018-08-21 13:00:00,1534856400.0,BTC/USD,6436.6,6439.99,6387.92,6408.55,1528630.74,238.44
2018-08-21 14:00:00,1534860000.0,BTC/USD,6408.55,6439.96,6387.11,6424.98,2013642.56,314.06
2018-08-21 15:00:00,1534863600.0,BTC/USD,6424.98,6433.02,6395.84,6423.05,968230.29,150.88
2018-08-21 16:00:00,1534867200.0,BTC/USD,6423.05,6459.53,6368.16,6439.83,2870498.23,448.27
2018-08-21 17:00:00,1534870800.0,BTC/USD,6439.83,6458.99,6399.96,6415.01,1245769.95,193.82
2018-08-21 18:00:00,1534874400.0,BTC/USD,6415.01,6460.0,6400.0,6454.97,1515640.71,235.79
2018-08-21 19:00:00,1534878000.0,BTC/USD,6454.97,6461.42,6418.25,6433.79,2147330.05,333.1
2018-08-21 20:00:00,1534881600.0,BTC/USD,6433.79,6457.83,6405.02,6457.83,999991.97,155.43
2018-08-21 21:00:00,1534885200.0,BTC/USD,6457.83,6513.28,6440.67,6457.64,3323295.76,512.61
2018-08-21 22:00:00,1534888800.0,BTC/USD,6457.64,6480.81,6445.31,6476.0,642510.96,99.43
2018-08-21 23:00:00,1534892400.0,BTC/USD,6476.0,6492.29,6455.43,6479.27,1239492.62,191.49
2018-08-22 00:00:00,1534896000.0,BTC/USD,6479.27,6481.99,6436.66,6464.71,1869186.86,289.44
2018-08-22 01:00:00,1534899600.0,BTC/USD,6464.71,6843.35,6464.71,6804.45,11995995.22,1785.1
2018-08-22 02:00:00,1534903200.0,BTC/USD,6804.45,6906.81,6681.36,6725.6,7694170.77,1139.19
2018-08-22 03:00:00,1534906800.0,BTC/USD,6725.6,6733.99,6692.56,6730.31,1035375.7,154.14
2018-08-22 04:00:00,1534910400.0,BTC/USD,6730.31,6758.45,6712.0,6721.4,1599397.85,237.36
2018-08-22 05:00:00,1534914000.0,BTC/USD,6721.4,6727.99,6667.14,6675.19,1853615.95,276.9
2018-08-22 06:00:00,1534917600.0,BTC/USD,6675.19,6700.01,6663.55,6684.99,1215276.54,181.82
2018-08-22 07:00:00,1534921200.0,BTC/USD,6684.99,6695.64,6641.35,6651.38,1091088.68,163.58
2018-08-22 08:00:00,1534924800.0,BTC/USD,6651.38,6687.65,6644.99,6673.79,1417390.73,212.51
2018-08-22 09:00:00,1534928400.0,BTC/USD,6673.79,6700.99,6664.31,6669.62,1182206.53,176.92
2018-08-22 10:00:00,1534932000.0,BTC/USD,6669.62,6686.3,6656.83,6662.0,1207827.06,181.15
2018-08-22 11:00:00,1534935600.0,BTC/USD,6662.0,6680.0,6630.0,6667.99,2089426.87,313.79
2018-08-22 12:00:00,1534939200.0,BTC/USD,6667.99,6700.0,6660.97,6665.64,2157246.13,323.01
2018-08-22 13:00:00,1534942800.0,BTC/USD,6665.64,6671.29,6653.0,6666.99,970498.81,145.7
2018-08-22 14:00:00,1534946400.0,BTC/USD,6666.99,6668.76,6634.68,6652.39,1012232.96,152.18
2018-08-22 15:00:00,1534950000.0,BTC/USD,6652.39,6665.13,6450.0,6450.0,4185933.62,636.38
2018-08-22 16:00:00,1534953600.0,BTC/USD,6450.0,6472.23,6381.25,6423.26,10239477.78,1594.95
2018-08-22 17:00:00,1534957200.0,BTC/USD,6423.26,6450.0,6415.55,6445.0,1533963.92,238.24
2018-08-22 18:00:00,1534960800.0,BTC/USD,6445.0,6445.0,6402.6,6408.74,1479669.39,230.22
2018-08-22 19:00:00,1534964400.0,BTC/USD,6408.74,6438.75,6407.8,6435.0,644781.2,100.37
2018-08-22 20:00:00,1534968000.0,BTC/USD,6435.0,6435.0,6279.0,6326.38,7466704.57,1179.19
2018-08-22 21:00:00,1534971600.0,BTC/USD,6326.38,6375.99,6292.5,6372.0,2204165.36,348.02
2018-08-22 22:00:00,1534975200.0,BTC/USD,6372.0,6462.35,6250.0,6351.29,9663170.78,1522.65
2018-08-22 23:00:00,1534978800.0,BTC/USD,6351.29,6399.97,6321.98,6355.76,2371464.04,372.85
2018-08-23 00:00:00,1534982400.0,BTC/USD,6355.76,6428.47,6344.8,6424.06,3017183.8,472.26
2018-08-23 01:00:00,1534986000.0,BTC/USD,6424.06,6426.19,6407.51,6416.14,794583.79,123.83
2018-08-23 02:00:00,1534989600.0,BTC/USD,6416.14,6430.99,6410.36,6414.3,764775.46,119.07
2018-08-23 03:00:00,1534993200.0,BTC/USD,6414.3,6419.92,6371.94,6401.35,908952.85,142.22
2018-08-23 04:00:00,1534996800.0,BTC/USD,6401.35,6408.07,6387.5,6395.56,682063.45,106.65
2018-08-23 05:00:00,1535000400.0,BTC/USD,6395.56,6449.5,6388.0,6428.95,931186.09,144.99
2018-08-23 06:00:00,1535004000.0,BTC/USD,6428.95,6446.08,6413.03,6433.13,450693.11,70.08
2018-08-23 07:00:00,1535007600.0,BTC/USD,6433.13,6440.04,6410.59,6436.99,746328.9,116.1
2018-08-23 08:00:00,1535011200.0,BTC/USD,6436.99,6444.5,6420.98,6431.77,452311.43,70.33
2018-08-23 09:00:00,1535014800.0,BTC/USD,6431.77,6435.48,6394.9,6407.01,1010119.94,157.5
2018-08-23 10:00:00,1535018400.0,BTC/USD,6407.01,6430.0,6407.0,6424.45,574745.7,89.56
2018-08-23 11:00:00,1535022000.0,BTC/USD,6424.45,6427.05,6390.67,6406.62,952099.67,148.68
2018-08-23 12:00:00,1535025600.0,BTC/USD,6406.62,6434.99,6389.83,6430.39,1012428.18,157.7
2018-08-23 13:00:00,1535029200.0,BTC/USD,6430.39,6435.0,6408.98,6426.14,977806.59,152.22
2018-08-23 14:00:00,1535032800.0,BTC/USD,6426.14,6495.0,6426.14,6439.74,2343243.58,362.74
2018-08-23 15:00:00,1535036400.0,BTC/USD,6439.74,6456.77,6432.02,6438.38,609744.23,94.64
2018-08-23 16:00:00,1535040000.0,BTC/USD,6438.38,6484.43,6437.17,6452.99,906717.33,140.35
2018-08-23 17:00:00,1535043600.0,BTC/USD,6452.99,6480.0,6446.64,6446.66,529055.94,81.86
2018-08-23 18:00:00,1535047200.0,BTC/USD,6446.66,6465.0,6433.0,6447.77,546045.7,84.69
2018-08-23 19:00:00,1535050800.0,BTC/USD,6447.77,6452.69,6353.77,6419.7,2549051.07,398.22
2018-08-23 20:00:00,1535054400.0,BTC/USD,6419.7,6429.23,6408.0,6414.54,350565.72,54.62
2018-08-23 21:00:00,1535058000.0,BTC/USD,6414.54,6480.0,6414.54,6472.57,1506604.46,233.07
2018-08-23 22:00:00,1535061600.0,BTC/USD,6472.57,6575.99,6472.57,6506.57,2501572.43,383.41
2018-08-23 23:00:00,1535065200.0,BTC/USD,6506.57,6535.0,6493.36,6525.01,805431.6,123.63
2018-08-24 00:00:00,1535068800.0,BTC/USD,6525.01,6537.99,6469.8,6487.82,669524.4,102.95
2018-08-24 01:00:00,1535072400.0,BTC/USD,6487.82,6501.02,6482.1,6498.31,612607.1,94.38
2018-08-24 02:00:00,1535076000.0,BTC/USD,6498.31,6519.83,6494.31,6499.15,554602.26,85.26
2018-08-24 03:00:00,1535079600.0,BTC/USD,6499.15,6509.75,6488.86,6493.65,453909.55,69.83
2018-08-24 04:00:00,1535083200.0,BTC/USD,6493.65,6507.99,6473.94,6501.31,720411.66,110.94
2018-08-24 05:00:00,1535086800.0,BTC/USD,6501.31,6516.88,6498.16,6516.88,907265.6,139.45
2018-08-24 06:00:00,1535090400.0,BTC/USD,6516.88,6523.77,6501.84,6511.29,981991.12,150.79
2018-08-24 07:00:00,1535094000.0,BTC/USD,6511.29,6552.01,6511.29,6536.99,2895002.11,443.13
2018-08-24 08:00:00,1535097600.0,BTC/USD,6536.99,6540.02,6511.23,6522.73,1171175.22,179.52
2018-08-24 09:00:00,1535101200.0,BTC/USD,6522.73,6535.0,6512.92,6524.99,1860407.56,285.17
2018-08-24 10:00:00,1535104800.0,BTC/USD,6524.99,6550.0,6523.63,6540.0,2204946.74,337.34
2018-08-24 11:00:00,1535108400.0,BTC/USD,6540.0,6570.0,6532.81,6537.99,3893291.87,594.53
2018-08-24 12:00:00,1535112000.0,BTC/USD,6537.99,6559.96,6515.16,6554.99,1597677.64,244.66
2018-08-24 13:00:00,1535115600.0,BTC/USD,6554.99,6563.98,6520.04,6537.3,1926527.8,294.51
2018-08-24 14:00:00,1535119200.0,BTC/USD,6537.3,6548.69,6445.32,6510.99,2983719.97,459.34
2018-08-24 15:00:00,1535122800.0,BTC/USD,6510.99,6521.27,6487.07,6503.51,1624234.3,249.6
2018-08-24 16:00:00,1535126400.0,BTC/USD,6503.51,6558.95,6498.05,6547.36,1207567.95,184.98
2018-08-24 17:00:00,1535130000.0,BTC/USD,6547.36,6637.0,6547.35,6584.65,3200685.14,485.51
2018-08-24 18:00:00,1535133600.0,BTC/USD,6584.65,6646.59,6578.08,6634.25,4948291.03,748.01
2018-08-24 19:00:00,1535137200.0,BTC/USD,6634.25,6636.97,6600.0,6619.99,2412584.69,364.08
2018-08-24 20:00:00,1535140800.0,BTC/USD,6619.99,6636.05,6597.67,6610.01,849656.35,128.39
2018-08-24 21:00:00,1535144400.0,BTC/USD,6610.01,6700.0,6610.01,6680.81,1910791.71,286.49
2018-08-24 22:00:00,1535148000.0,BTC/USD,6680.81,6721.09,6665.79,6685.68,1197552.29,178.74
2018-08-24 23:00:00,1535151600.0,BTC/USD,6685.68,6720.0,6668.63,6692.94,1050926.58,156.93
2018-08-25 00:00:00,1535155200.0,BTC/USD,6692.94,6771.1,6689.36,6725.6,1905067.96,283.08
2018-08-25 01:00:00,1535158800.0,BTC/USD,6725.6,6744.98,6697.79,6728.76,1001397.36,148.9
2018-08-25 02:00:00,1535162400.0,BTC/USD,6728.76,6800.0,6728.76,6757.67,1420343.86,209.59
2018-08-25 03:00:00,1535166000.0,BTC/USD,6757.67,6786.01,6720.54,6724.14,910931.91,135.03
2018-08-25 04:00:00,1535169600.0,BTC/USD,6724.14,6745.75,6690.26,6738.99,2247701.98,334.71
2018-08-25 05:00:00,1535173200.0,BTC/USD,6738.99,6746.83,6714.94,6722.91,240516.2,35.71
2018-08-25 06:00:00,1535176800.0,BTC/USD,6722.91,6729.79,6670.8,6685.51,1038787.81,155.16
2018-08-25 07:00:00,1535180400.0,BTC/USD,6685.51,6694.0,6664.25,6682.61,751783.95,112.6
2018-08-25 08:00:00,1535184000.0,BTC/USD,6682.61,6734.26,6673.68,6708.17,567488.35,84.6
2018-08-25 09:00:00,1535187600.0,BTC/USD,6708.17,6727.92,6682.93,6687.75,903424.25,134.78
2018-08-25 10:00:00,1535191200.0,BTC/USD,6687.75,6717.23,6682.23,6712.65,1284729.29,191.71
2018-08-25 11:00:00,1535194800.0,BTC/USD,6712.65,6718.97,6689.05,6695.66,2885249.16,430.54
2018-08-25 12:00:00,1535198400.0,BTC/USD,6695.66,6723.38,6669.99,6688.46,2262665.99,338.08
2018-08-25 13:00:00,1535202000.0,BTC/USD,6688.46,6704.13,6670.16,6694.48,3509391.46,524.83
2018-08-25 14:00:00,1535205600.0,BTC/USD,6694.48,6741.59,6674.98,6719.68,2684547.78,400.81
2018-08-25 15:00:00,1535209200.0,BTC/USD,6719.68,6749.36,6706.18,6736.85,2264309.5,336.34
2018-08-25 16:00:00,1535212800.0,BTC/USD,6736.85,6736.85,6695.25,6712.81,1393758.74,207.84
2018-08-25 17:00:00,1535216400.0,BTC/USD,6712.81,6731.87,6694.75,6721.98,886045.28,131.94
2018-08-25 18:00:00,1535220000.0,BTC/USD,6721.98,6721.98,6685.0,6706.58,990297.0,147.79
2018-08-25 19:00:00,1535223600.0,BTC/USD,6706.58,6719.48,6694.51,6710.33,550466.53,82.07
2018-08-25 20:00:00,1535227200.0,BTC/USD,6710.33,6724.99,6705.01,6705.09,1003512.43,149.45
2018-08-25 21:00:00,1535230800.0,BTC/USD,6705.09,6714.66,6688.02,6699.96,666384.92,99.42
2018-08-25 22:00:00,1535234400.0,BTC/USD,6699.96,6730.0,6694.59,6722.38,891588.56,132.77
2018-08-25 23:00:00,1535238000.0,BTC/USD,6722.38,6769.97,6717.38,6732.4,1167129.16,172.88
2018-08-26 00:00:00,1535241600.0,BTC/USD,6732.4,6775.34,6705.35,6758.0,919313.76,136.23
2018-08-26 01:00:00,1535245200.0,BTC/USD,6758.0,6758.0,6729.85,6737.99,114783.99,17.03
2018-08-26 02:00:00,1535248800.0,BTC/USD,6737.99,6737.99,6624.73,6644.89,2890604.8,433.63
2018-08-26 03:00:00,1535252400.0,BTC/USD,6644.89,6647.25,6593.24,6618.99,1348532.62,203.92
2018-08-26 04:00:00,1535256000.0,BTC/USD,6618.99,6637.18,6600.01,6625.22,580167.33,87.68
2018-08-26 05:00:00,1535259600.0,BTC/USD,6625.22,6630.36,6585.2,6590.19,370948.26,56.2
2018-08-26 06:00:00,1535263200.0,BTC/USD,6590.19,6616.99,6558.95,6600.0,1443665.72,218.71
2018-08-26 07:00:00,1535266800.0,BTC/USD,6600.0,6636.0,6597.14,6634.0,1533049.24,231.44
2018-08-26 08:00:00,1535270400.0,BTC/USD,6634.0,6649.0,6622.81,6628.4,1500830.37,226.22
2018-08-26 09:00:00,1535274000.0,BTC/USD,6628.4,6667.08,6620.0,6660.89,1344649.08,202.4
2018-08-26 10:00:00,1535277600.0,BTC/USD,6660.89,6669.08,6635.23,6655.0,1960548.0,294.65
2018-08-26 11:00:00,1535281200.0,BTC/USD,6655.0,6707.0,6654.99,6692.12,1403291.34,209.74
2018-08-26 12:00:00,1535284800.0,BTC/USD,6692.12,6700.01,6662.33,6681.88,709848.56,106.24
2018-08-26 13:00:00,1535288400.0,BTC/USD,6681.88,6724.78,6677.88,6710.44,1001886.02,149.57
2018-08-26 14:00:00,1535292000.0,BTC/USD,6710.44,6727.25,6686.31,6693.69,912966.36,135.98
2018-08-26 15:00:00,1535295600.0,BTC/USD,6693.69,6700.56,6670.02,6677.63,422737.65,63.23
2018-08-26 16:00:00,1535299200.0,BTC/USD,6677.63,6699.0,6641.35,6650.64,1056852.5,158.53
2018-08-26 17:00:00,1535302800.0,BTC/USD,6650.64,6672.05,6624.79,6642.73,955727.6,143.89
2018-08-26 18:00:00,1535306400.0,BTC/USD,6642.73,6700.0,6641.35,6690.68,304092.48,45.52
2018-08-26 19:00:00,1535310000.0,BTC/USD,6690.68,6708.01,6665.98,6707.48,538239.35,80.44
2018-08-26 20:00:00,1535313600.0,BTC/USD,6707.48,6707.91,6658.23,6679.94,283223.84,42.42
2018-08-26 21:00:00,1535317200.0,BTC/USD,6679.94,6694.01,6670.09,6680.03,199556.36,29.85
2018-08-26 22:00:00,1535320800.0,BTC/USD,6680.03,6689.7,6656.46,6678.92,558833.47,83.75
2018-08-26 23:00:00,1535324400.0,BTC/USD,6678.92,6720.0,6668.16,6700.46,792824.95,118.43
2018-08-27 00:00:00,1535328000.0,BTC/USD,6700.46,6707.98,6681.47,6701.28,515185.24,76.97
2018-08-27 01:00:00,1535331600.0,BTC/USD,6701.28,6703.83,6662.58,6665.67,815847.45,122.14
2018-08-27 02:00:00,1535335200.0,BTC/USD,6665.67,6680.6,6659.65,6666.39,306894.79,46.0
2018-08-27 03:00:00,1535338800.0,BTC/USD,6666.39,6677.99,6641.35,6667.44,467022.36,70.11
2018-08-27 04:00:00,1535342400.0,BTC/USD,6667.44,6719.77,6664.14,6697.13,1480030.49,220.84
2018-08-27 05:00:00,1535346000.0,BTC/USD,6697.13,6733.77,6685.99,6704.33,1642441.51,244.56
2018-08-27 06:00:00,1535349600.0,BTC/USD,6704.33,6716.99,6695.81,6702.87,502663.22,74.95
2018-08-27 07:00:00,1535353200.0,BTC/USD,6702.87,6721.02,6701.41,6701.41,2036430.2,303.5
2018-08-27 08:00:00,1535356800.0,BTC/USD,6701.41,6709.07,6688.0,6702.21,1710202.42,255.4
2018-08-27 09:00:00,1535360400.0,BTC/USD,6702.21,6702.21,6683.95,6695.12,1422439.7,212.49
2018-08-27 10:00:00,1535364000.0,BTC/USD,6695.12,6710.0,6693.53,6707.77,929055.61,138.59
2018-08-27 11:00:00,1535367600.0,BTC/USD,6707.77,6720.72,6689.5,6707.0,1724053.69,257.18
2018-08-27 12:00:00,1535371200.0,BTC/USD,6707.0,6775.34,6666.98,6680.0,5887346.99,877.72
2018-08-27 13:00:00,1535374800.0,BTC/USD,6680.0,6714.9,6680.0,6711.0,1949126.89,291.17
2018-08-27 14:00:00,1535378400.0,BTC/USD,6711.0,6754.9,6710.11,6717.37,2717023.65,403.98
2018-08-27 15:00:00,1535382000.0,BTC/USD,6717.37,6749.33,6717.37,6749.14,2280218.69,338.76
2018-08-27 16:00:00,1535385600.0,BTC/USD,6749.14,6749.14,6722.96,6740.0,2239846.12,332.56
2018-08-27 17:00:00,1535389200.0,BTC/USD,6740.0,6743.85,6723.06,6736.27,1614830.71,239.68
2018-08-27 18:00:00,1535392800.0,BTC/USD,6736.27,6740.75,6717.25,6727.24,391578.65,58.19
2018-08-27 19:00:00,1535396400.0,BTC/USD,6727.24,6747.26,6727.23,6737.72,247217.63,36.7
2018-08-27 20:00:00,1535400000.0,BTC/USD,6737.72,6744.9,6713.29,6720.19,421509.5,62.64
2018-08-27 21:00:00,1535403600.0,BTC/USD,6720.19,6727.12,6705.3,6727.12,422652.8,62.92
2018-08-27 22:00:00,1535407200.0,BTC/USD,6727.12,6769.41,6716.01,6752.28,631796.75,93.71
2018-08-27 23:00:00,1535410800.0,BTC/USD,6752.28,6944.47,6735.07,6904.51,7161313.74,1042.94
2018-08-28 00:00:00,1535414400.0,BTC/USD,6904.51,6911.7,6868.5,6900.44,1423837.0,206.65
2018-08-28 01:00:00,1535418000.0,BTC/USD,6900.44,6944.99,6896.58,6906.11,1654677.39,239.16
2018-08-28 02:00:00,1535421600.0,BTC/USD,6906.11,6917.2,6861.17,6877.87,1028245.4,149.21
2018-08-28 03:00:00,1535425200.0,BTC/USD,6877.87,6893.08,6876.11,6876.52,448775.48,65.18
2018-08-28 04:00:00,1535428800.0,BTC/USD,6876.52,6903.04,6876.52,6900.0,413411.08,59.99
2018-08-28 05:00:00,1535432400.0,BTC/USD,6900.0,6905.47,6891.41,6899.91,474049.43,68.7
2018-08-28 06:00:00,1535436000.0,BTC/USD,6899.91,6927.0,6896.16,6907.36,2334686.58,337.86
